timestamp,sensor_id,temperature,unit,battery_level
2026-01-26T19:32:17.410073,TEMP-1000,22.28,Celsius,100.0
2026-01-26T19:37:17.410073,TEMP-1000,21.21,Celsius,100.0
2026-01-26T19:42:17.410073,TEMP-1000,21.15,Celsius,100.0
2026-01-26T19:47:17.410073,TEMP-1000,20.75,Celsius,100.0
2026-01-26T19:52:17.410073,TEMP-1000,21.36,Celsius,100.0
2026-01-26T19:57:17.410073,TEMP-1000,22.16,Celsius,100.0
2026-01-26T20:02:17.410073,TEMP-1000,21.44,Celsius,100.0
2026-01-26T20:07:17.410073,TEMP-1000,21.6,Celsius,100.0
2026-01-26T20:12:17.410073,TEMP-1000,21.03,Celsius,100.0
2026-01-26T20:17:17.410073,TEMP-1000,21.02,Celsius,100.0
2026-01-26T20:22:17.410073,TEMP-1000,21.56,Celsius,100.0
2026-01-26T20:27:17.410073,TEMP-1000,21.09,Celsius,100.0
2026-01-26T20:32:17.410073,TEMP-1000,20.98,Celsius,100.0
2026-01-26T20:37:17.410073,TEMP-1000,21.39,Celsius,100.0
2026-01-26T20:42:17.410073,TEMP-1000,20.6,Celsius,100.0
2026-01-26T20:47:17.410073,TEMP-1000,20.86,Celsius,100.0
2026-01-26T20:52:17.410073,TEMP-1000,20.24,Celsius,100.0
2026-01-26T20:57:17.410073,TEMP-1000,21.01,Celsius,100.0
2026-01-26T21:02:17.410073,TEMP-1000,20.03,Celsius,100.0
2026-01-26T21:07:17.410073,TEMP-1000,19.8,Celsius,100.0
2026-01-26T21:12:17.410073,TEMP-1000,20.28,Celsius,100.0
2026-01-26T21:17:17.410073,TEMP-1000,20.95,Celsius,100.0
2026-01-26T21:22:17.410073,TEMP-1000,20.18,Celsius,100.0
2026-01-26T21:27:17.410073,TEMP-1000,20.47,Celsius,100.0
2026-01-26T21:32:17.410073,TEMP-1000,20.1,Celsius,100.0
2026-01-26T21:37:17.410073,TEMP-1000,19.75,Celsius,100.0
2026-01-26T21:42:17.410073,TEMP-1000,20.11,Celsius,100.0
2026-01-26T21:47:17.410073,TEMP-1000,19.39,Celsius,100.0
2026-01-26T21:52:17.410073,TEMP-1000,20.35,Celsius,100.0
2026-01-26T21:57:17.410073,TEMP-1000,19.9,Celsius,100.0
2026-01-26T22:02:17.410073,TEMP-1000,19.87,Celsius,100.0
2026-01-26T22:07:17.410073,TEMP-1000,19.59,Celsius,100.0
2026-01-26T22:12:17.410073,TEMP-1000,19.15,Celsius,100.0
2026-01-26T22:17:17.410073,TEMP-1000,18.96,Celsius,100.0
2026-01-26T22:22:17.410073,TEMP-1000,19.39,Celsius,100.0
2026-01-26T22:27:17.410073,TEMP-1000,18.68,Celsius,100.0
2026-01-26T22:32:17.410073,TEMP-1000,19.18,Celsius,100.0
2026-01-26T22:37:17.410073,TEMP-1000,18.08,Celsius,100.0
2026-01-26T22:42:17.410073,TEMP-1000,18.29,Celsius,100.0
2026-01-26T22:47:17.410073,TEMP-1000,18.68,Celsius,100.0
2026-01-26T22:52:17.410073,TEMP-1000,18.51,Celsius,100.0
2026-01-26T22:57:17.410073,TEMP-1000,18.86,Celsius,100.0
2026-01-26T23:02:17.410073,TEMP-1000,18.73,Celsius,100.0
2026-01-26T23:07:17.410073,TEMP-1000,18.65,Celsius,100.0
2026-01-26T23:12:17.410073,TEMP-1000,18.87,Celsius,100.0
2026-01-26T23:17:17.410073,TEMP-1000,19.19,Celsius,100.0
2026-01-26T23:22:17.410073,TEMP-1000,18.91,Celsius,100.0
2026-01-26T23:27:17.410073,TEMP-1000,18.14,Celsius,100.0
2026-01-26T23:32:17.410073,TEMP-1000,19.79,Celsius,100.0
2026-01-26T23:37:17.410073,TEMP-1000,18.69,Celsius,100.0
2026-01-26T23:42:17.410073,TEMP-1000,20.56,Celsius,100.0
2026-01-26T23:47:17.410073,TEMP-1000,18.13,Celsius,100.0
2026-01-26T23:52:17.410073,TEMP-1000,18.91,Celsius,100.0
2026-01-26T23:57:17.410073,TEMP-1000,18.53,Celsius,100.0
2026-01-27T00:02:17.410073,TEMP-1000,18.83,Celsius,100.0
2026-01-27T00:07:17.410073,TEMP-1000,19.53,Celsius,100.0
2026-01-27T00:12:17.410073,TEMP-1000,19.32,Celsius,100.0
2026-01-27T00:17:17.410073,TEMP-1000,19.31,Celsius,100.0
2026-01-27T00:22:17.410073,TEMP-1000,18.55,Celsius,100.0
2026-01-27T00:27:17.410073,TEMP-1000,19.03,Celsius,100.0
2026-01-27T00:32:17.410073,TEMP-1000,19.27,Celsius,100.0
2026-01-27T00:37:17.410073,TEMP-1000,18.02,Celsius,100.0
2026-01-27T00:42:17.410073,TEMP-1000,18.41,Celsius,100.0
2026-01-27T00:47:17.410073,TEMP-1000,18.88,Celsius,100.0
2026-01-27T00:52:17.410073,TEMP-1000,18.86,Celsius,100.0
2026-01-27T00:57:17.410073,TEMP-1000,18.26,Celsius,100.0
2026-01-27T01:02:17.410073,TEMP-1000,18.04,Celsius,100.0
2026-01-27T01:07:17.410073,TEMP-1000,19.21,Celsius,100.0
2026-01-27T01:12:17.410073,TEMP-1000,18.81,Celsius,100.0
2026-01-27T01:17:17.410073,TEMP-1000,18.5,Celsius,100.0
2026-01-27T01:22:17.410073,TEMP-1000,18.76,Celsius,100.0
2026-01-27T01:27:17.410073,TEMP-1000,17.35,Celsius,100.0
2026-01-27T01:32:17.410073,TEMP-1000,18.9,Celsius,100.0
2026-01-27T01:37:17.410073,TEMP-1000,18.72,Celsius,100.0
2026-01-27T01:42:17.410073,TEMP-1000,18.34,Celsius,100.0
2026-01-27T01:47:17.410073,TEMP-1000,17.9,Celsius,100.0
2026-01-27T01:52:17.410073,TEMP-1000,18.21,Celsius,100.0
2026-01-27T01:57:17.410073,TEMP-1000,18.91,Celsius,100.0
2026-01-27T02:02:17.410073,TEMP-1000,18.81,Celsius,100.0
2026-01-27T02:07:17.410073,TEMP-1000,18.24,Celsius,100.0
2026-01-27T02:12:17.410073,TEMP-1000,18.49,Celsius,100.0
2026-01-27T02:17:17.410073,TEMP-1000,18.11,Celsius,100.0
2026-01-27T02:22:17.410073,TEMP-1000,19.04,Celsius,100.0
2026-01-27T02:27:17.410073,TEMP-1000,19.28,Celsius,100.0
2026-01-27T02:32:17.410073,TEMP-1000,18.48,Celsius,100.0
2026-01-27T02:37:17.410073,TEMP-1000,18.63,Celsius,100.0
2026-01-27T02:42:17.410073,TEMP-1000,18.63,Celsius,100.0
2026-01-27T02:47:17.410073,TEMP-1000,19.1,Celsius,100.0
2026-01-27T02:52:17.410073,TEMP-1000,19.31,Celsius,100.0
2026-01-27T02:57:17.410073,TEMP-1000,19.61,Celsius,100.0
2026-01-27T03:02:17.410073,TEMP-1000,18.48,Celsius,100.0
2026-01-27T03:07:17.410073,TEMP-1000,20.27,Celsius,100.0
2026-01-27T03:12:17.410073,TEMP-1000,18.22,Celsius,100.0
2026-01-27T03:17:17.410073,TEMP-1000,19.62,Celsius,100.0
2026-01-27T03:22:17.410073,TEMP-1000,19.11,Celsius,100.0
2026-01-27T03:27:17.410073,TEMP-1000,20.05,Celsius,100.0
2026-01-27T03:32:17.410073,TEMP-1000,19.87,Celsius,100.0
2026-01-27T03:37:17.410073,TEMP-1000,19.2,Celsius,100.0
2026-01-27T03:42:17.410073,TEMP-1000,20.19,Celsius,100.0
2026-01-27T03:47:17.410073,TEMP-1000,20.03,Celsius,100.0
2026-01-27T03:52:17.410073,TEMP-1000,20.37,Celsius,100.0
2026-01-27T03:57:17.410073,TEMP-1000,18.9,Celsius,100.0
2026-01-27T04:02:17.410073,TEMP-1000,21.09,Celsius,100.0
2026-01-27T04:07:17.410073,TEMP-1000,19.04,Celsius,100.0
2026-01-27T04:12:17.410073,TEMP-1000,19.64,Celsius,100.0
2026-01-27T04:17:17.410073,TEMP-1000,18.95,Celsius,100.0
2026-01-27T04:22:17.410073,TEMP-1000,19.96,Celsius,100.0
2026-01-27T04:27:17.410073,TEMP-1000,20.25,Celsius,100.0
2026-01-27T04:32:17.410073,TEMP-1000,19.82,Celsius,100.0
2026-01-27T04:37:17.410073,TEMP-1000,20.29,Celsius,100.0
2026-01-27T04:42:17.410073,TEMP-1000,19.95,Celsius,100.0
2026-01-27T04:47:17.410073,TEMP-1000,20.59,Celsius,100.0
2026-01-27T04:52:17.410073,TEMP-1000,20.77,Celsius,100.0
2026-01-27T04:57:17.410073,TEMP-1000,20.5,Celsius,100.0
2026-01-27T05:02:17.410073,TEMP-1000,20.56,Celsius,100.0
2026-01-27T05:07:17.410073,TEMP-1000,20.07,Celsius,100.0
2026-01-27T05:12:17.410073,TEMP-1000,20.07,Celsius,100.0
2026-01-27T05:17:17.410073,TEMP-1000,20.28,Celsius,100.0
2026-01-27T05:22:17.410073,TEMP-1000,20.36,Celsius,100.0
2026-01-27T05:27:17.410073,TEMP-1000,21.95,Celsius,100.0
2026-01-27T05:32:17.410073,TEMP-1000,21.29,Celsius,100.0
2026-01-27T05:37:17.410073,TEMP-1000,19.96,Celsius,100.0
2026-01-27T05:42:17.410073,TEMP-1000,21.61,Celsius,100.0
2026-01-27T05:47:17.410073,TEMP-1000,21.53,Celsius,100.0
2026-01-27T05:52:17.410073,TEMP-1000,20.81,Celsius,100.0
2026-01-27T05:57:17.410073,TEMP-1000,20.32,Celsius,100.0
2026-01-27T06:02:17.410073,TEMP-1000,21.67,Celsius,100.0
2026-01-27T06:07:17.410073,TEMP-1000,22.11,Celsius,100.0
2026-01-27T06:12:17.410073,TEMP-1000,21.59,Celsius,100.0
2026-01-27T06:17:17.410073,TEMP-1000,21.53,Celsius,100.0
2026-01-27T06:22:17.410073,TEMP-1000,22.0,Celsius,100.0
2026-01-27T06:27:17.410073,TEMP-1000,22.58,Celsius,100.0
2026-01-27T06:32:17.410073,TEMP-1000,22.69,Celsius,100.0
2026-01-27T06:37:17.410073,TEMP-1000,22.42,Celsius,100.0
2026-01-27T06:42:17.410073,TEMP-1000,22.41,Celsius,100.0
2026-01-27T06:47:17.410073,TEMP-1000,22.29,Celsius,100.0
2026-01-27T06:52:17.410073,TEMP-1000,22.2,Celsius,100.0
2026-01-27T06:57:17.410073,TEMP-1000,22.34,Celsius,100.0
2026-01-27T07:02:17.410073,TEMP-1000,21.71,Celsius,100.0
2026-01-27T07:07:17.410073,TEMP-1000,22.66,Celsius,100.0
2026-01-27T07:12:17.410073,TEMP-1000,23.09,Celsius,100.0
2026-01-27T07:17:17.410073,TEMP-1000,22.14,Celsius,100.0
2026-01-27T07:22:17.410073,TEMP-1000,23.66,Celsius,100.0
2026-01-27T07:27:17.410073,TEMP-1000,22.63,Celsius,100.0
2026-01-27T07:32:17.410073,TEMP-1000,23.11,Celsius,100.0
2026-01-27T07:37:17.410073,TEMP-1000,23.41,Celsius,100.0
2026-01-27T07:42:17.410073,TEMP-1000,23.49,Celsius,100.0
2026-01-27T07:47:17.410073,TEMP-1000,23.22,Celsius,100.0
2026-01-27T07:52:17.410073,TEMP-1000,23.24,Celsius,100.0
2026-01-27T07:57:17.410073,TEMP-1000,22.94,Celsius,100.0
2026-01-27T08:02:17.410073,TEMP-1000,23.37,Celsius,100.0
2026-01-27T08:07:17.410073,TEMP-1000,23.76,Celsius,100.0
2026-01-27T08:12:17.410073,TEMP-1000,23.79,Celsius,100.0
2026-01-27T08:17:17.410073,TEMP-1000,23.99,Celsius,100.0
2026-01-27T08:22:17.410073,TEMP-1000,23.73,Celsius,100.0
2026-01-27T08:27:17.410073,TEMP-1000,23.93,Celsius,100.0
2026-01-27T08:32:17.410073,TEMP-1000,23.67,Celsius,100.0
2026-01-27T08:37:17.410073,TEMP-1000,24.41,Celsius,100.0
2026-01-27T08:42:17.410073,TEMP-1000,24.06,Celsius,100.0
2026-01-27T08:47:17.410073,TEMP-1000,24.66,Celsius,100.0
2026-01-27T08:52:17.410073,TEMP-1000,24.71,Celsius,100.0
2026-01-27T08:57:17.410073,TEMP-1000,24.7,Celsius,100.0
2026-01-27T09:02:17.410073,TEMP-1000,24.98,Celsius,100.0
2026-01-27T09:07:17.410073,TEMP-1000,25.4,Celsius,100.0
2026-01-27T09:12:17.410073,TEMP-1000,25.01,Celsius,100.0
2026-01-27T09:17:17.410073,TEMP-1000,24.68,Celsius,100.0
2026-01-27T09:22:17.410073,TEMP-1000,25.03,Celsius,100.0
2026-01-27T09:27:17.410073,TEMP-1000,25.16,Celsius,100.0
2026-01-27T09:32:17.410073,TEMP-1000,25.16,Celsius,100.0
2026-01-27T09:37:17.410073,TEMP-1000,25.59,Celsius,100.0
2026-01-27T09:42:17.410073,TEMP-1000,24.82,Celsius,100.0
2026-01-27T09:47:17.410073,TEMP-1000,24.88,Celsius,100.0
2026-01-27T09:52:17.410073,TEMP-1000,25.7,Celsius,100.0
2026-01-27T09:57:17.410073,TEMP-1000,24.95,Celsius,100.0
2026-01-27T10:02:17.410073,TEMP-1000,24.95,Celsius,100.0
2026-01-27T10:07:17.410073,TEMP-1000,25.62,Celsius,100.0
2026-01-27T10:12:17.410073,TEMP-1000,26.16,Celsius,100.0
2026-01-27T10:17:17.410073,TEMP-1000,24.86,Celsius,100.0
2026-01-27T10:22:17.410073,TEMP-1000,25.33,Celsius,100.0
2026-01-27T10:27:17.410073,TEMP-1000,25.62,Celsius,100.0
2026-01-27T10:32:17.410073,TEMP-1000,24.72,Celsius,100.0
2026-01-27T10:37:17.410073,TEMP-1000,25.41,Celsius,100.0
2026-01-27T10:42:17.410073,TEMP-1000,25.79,Celsius,100.0
2026-01-27T10:47:17.410073,TEMP-1000,26.64,Celsius,100.0
2026-01-27T10:52:17.410073,TEMP-1000,25.43,Celsius,100.0
2026-01-27T10:57:17.410073,TEMP-1000,25.81,Celsius,100.0
2026-01-27T11:02:17.410073,TEMP-1000,26.04,Celsius,100.0
2026-01-27T11:07:17.410073,TEMP-1000,25.86,Celsius,100.0
2026-01-27T11:12:17.410073,TEMP-1000,26.67,Celsius,100.0
2026-01-27T11:17:17.410073,TEMP-1000,26.3,Celsius,100.0
2026-01-27T11:22:17.410073,TEMP-1000,27.04,Celsius,100.0
2026-01-27T11:27:17.410073,TEMP-1000,26.43,Celsius,100.0
2026-01-27T11:32:17.410073,TEMP-1000,25.89,Celsius,100.0
2026-01-27T11:37:17.410073,TEMP-1000,25.21,Celsius,100.0
2026-01-27T11:42:17.410073,TEMP-1000,26.95,Celsius,100.0
2026-01-27T11:47:17.410073,TEMP-1000,25.95,Celsius,100.0
2026-01-27T11:52:17.410073,TEMP-1000,25.86,Celsius,100.0
2026-01-27T11:57:17.410073,TEMP-1000,26.53,Celsius,100.0
2026-01-27T12:02:17.410073,TEMP-1000,26.73,Celsius,100.0
2026-01-27T12:07:17.410073,TEMP-1000,25.27,Celsius,100.0
2026-01-27T12:12:17.410073,TEMP-1000,26.97,Celsius,100.0
2026-01-27T12:17:17.410073,TEMP-1000,26.0,Celsius,100.0
2026-01-27T12:22:17.410073,TEMP-1000,27.43,Celsius,100.0
2026-01-27T12:27:17.410073,TEMP-1000,25.63,Celsius,100.0
2026-01-27T12:32:17.410073,TEMP-1000,26.56,Celsius,100.0
2026-01-27T12:37:17.410073,TEMP-1000,25.65,Celsius,100.0
2026-01-27T12:42:17.410073,TEMP-1000,26.77,Celsius,100.0
2026-01-27T12:47:17.410073,TEMP-1000,27.15,Celsius,100.0
2026-01-27T12:52:17.410073,TEMP-1000,26.0,Celsius,100.0
2026-01-27T12:57:17.410073,TEMP-1000,26.47,Celsius,100.0
2026-01-27T13:02:17.410073,TEMP-1000,26.5,Celsius,100.0
2026-01-27T13:07:17.410073,TEMP-1000,27.38,Celsius,100.0
2026-01-27T13:12:17.410073,TEMP-1000,27.46,Celsius,100.0
2026-01-27T13:17:17.410073,TEMP-1000,26.39,Celsius,100.0
2026-01-27T13:22:17.410073,TEMP-1000,26.0,Celsius,100.0
2026-01-27T13:27:17.410073,TEMP-1000,26.05,Celsius,100.0
2026-01-27T13:32:17.410073,TEMP-1000,26.9,Celsius,100.0
2026-01-27T13:37:17.410073,TEMP-1000,27.13,Celsius,100.0
2026-01-27T13:42:17.410073,TEMP-1000,26.45,Celsius,100.0
2026-01-27T13:47:17.410073,TEMP-1000,27.63,Celsius,100.0
2026-01-27T13:52:17.410073,TEMP-1000,26.49,Celsius,100.0
2026-01-27T13:57:17.410073,TEMP-1000,26.06,Celsius,100.0
2026-01-27T14:02:17.410073,TEMP-1000,26.58,Celsius,100.0
2026-01-27T14:07:17.410073,TEMP-1000,26.5,Celsius,100.0
2026-01-27T14:12:17.410073,TEMP-1000,26.19,Celsius,100.0
2026-01-27T14:17:17.410073,TEMP-1000,26.16,Celsius,100.0
2026-01-27T14:22:17.410073,TEMP-1000,27.44,Celsius,100.0
2026-01-27T14:27:17.410073,TEMP-1000,25.59,Celsius,100.0
2026-01-27T14:32:17.410073,TEMP-1000,26.27,Celsius,100.0
2026-01-27T14:37:17.410073,TEMP-1000,26.53,Celsius,100.0
2026-01-27T14:42:17.410073,TEMP-1000,26.07,Celsius,100.0
2026-01-27T14:47:17.410073,TEMP-1000,26.36,Celsius,100.0
2026-01-27T14:52:17.410073,TEMP-1000,26.67,Celsius,100.0
2026-01-27T14:57:17.410073,TEMP-1000,25.22,Celsius,100.0
2026-01-27T15:02:17.410073,TEMP-1000,26.48,Celsius,100.0
2026-01-27T15:07:17.410073,TEMP-1000,25.75,Celsius,100.0
2026-01-27T15:12:17.410073,TEMP-1000,26.03,Celsius,100.0
2026-01-27T15:17:17.410073,TEMP-1000,26.27,Celsius,100.0
2026-01-27T15:22:17.410073,TEMP-1000,25.75,Celsius,100.0
2026-01-27T15:27:17.410073,TEMP-1000,26.81,Celsius,100.0
2026-01-27T15:32:17.410073,TEMP-1000,25.18,Celsius,100.0
2026-01-27T15:37:17.410073,TEMP-1000,25.64,Celsius,100.0
2026-01-27T15:42:17.410073,TEMP-1000,25.91,Celsius,100.0
2026-01-27T15:47:17.410073,TEMP-1000,25.39,Celsius,100.0
2026-01-27T15:52:17.410073,TEMP-1000,25.01,Celsius,100.0
2026-01-27T15:57:17.410073,TEMP-1000,25.08,Celsius,100.0
2026-01-27T16:02:17.410073,TEMP-1000,25.58,Celsius,100.0
2026-01-27T16:07:17.410073,TEMP-1000,25.18,Celsius,100.0
2026-01-27T16:12:17.410073,TEMP-1000,25.09,Celsius,100.0
2026-01-27T16:17:17.410073,TEMP-1000,24.8,Celsius,100.0
2026-01-27T16:22:17.410073,TEMP-1000,25.88,Celsius,100.0
2026-01-27T16:27:17.410073,TEMP-1000,24.11,Celsius,100.0
2026-01-27T16:32:17.410073,TEMP-1000,25.14,Celsius,100.0
2026-01-27T16:37:17.410073,TEMP-1000,24.25,Celsius,100.0
2026-01-27T16:42:17.410073,TEMP-1000,25.38,Celsius,100.0
2026-01-27T16:47:17.410073,TEMP-1000,24.68,Celsius,100.0
2026-01-27T16:52:17.410073,TEMP-1000,24.51,Celsius,100.0
2026-01-27T16:57:17.410073,TEMP-1000,24.22,Celsius,100.0
2026-01-27T17:02:17.410073,TEMP-1000,24.28,Celsius,100.0
2026-01-27T17:07:17.410073,TEMP-1000,24.43,Celsius,100.0
2026-01-27T17:12:17.410073,TEMP-1000,24.17,Celsius,100.0
2026-01-27T17:17:17.410073,TEMP-1000,24.46,Celsius,100.0
2026-01-27T17:22:17.410073,TEMP-1000,23.77,Celsius,100.0
2026-01-27T17:27:17.410073,TEMP-1000,24.06,Celsius,100.0
2026-01-27T17:32:17.410073,TEMP-1000,23.91,Celsius,100.0
2026-01-27T17:37:17.410073,TEMP-1000,23.62,Celsius,100.0
2026-01-27T17:42:17.410073,TEMP-1000,23.24,Celsius,100.0
2026-01-27T17:47:17.410073,TEMP-1000,23.51,Celsius,100.0
2026-01-27T17:52:17.410073,TEMP-1000,23.58,Celsius,100.0
2026-01-27T17:57:17.410073,TEMP-1000,23.27,Celsius,100.0
2026-01-27T18:02:17.410073,TEMP-1000,24.23,Celsius,100.0
2026-01-27T18:07:17.410073,TEMP-1000,23.12,Celsius,100.0
2026-01-27T18:12:17.410073,TEMP-1000,23.37,Celsius,100.0
2026-01-27T18:17:17.410073,TEMP-1000,23.1,Celsius,100.0
2026-01-27T18:22:17.410073,TEMP-1000,23.08,Celsius,100.0
2026-01-27T18:27:17.410073,TEMP-1000,23.96,Celsius,100.0
2026-01-27T18:32:17.410073,TEMP-1000,21.71,Celsius,100.0
2026-01-27T18:37:17.410073,TEMP-1000,23.2,Celsius,100.0
2026-01-27T18:42:17.410073,TEMP-1000,23.29,Celsius,100.0
2026-01-27T18:47:17.410073,TEMP-1000,23.03,Celsius,100.0
2026-01-27T18:52:17.410073,TEMP-1000,23.49,Celsius,100.0
2026-01-27T18:57:17.410073,TEMP-1000,22.35,Celsius,100.0
2026-01-27T19:02:17.410073,TEMP-1000,22.47,Celsius,100.0
2026-01-27T19:07:17.410073,TEMP-1000,22.8,Celsius,100.0
2026-01-27T19:12:17.410073,TEMP-1000,22.11,Celsius,100.0
2026-01-27T19:17:17.410073,TEMP-1000,22.32,Celsius,100.0
2026-01-27T19:22:17.410073,TEMP-1000,22.16,Celsius,100.0
2026-01-27T19:27:17.410073,TEMP-1000,21.78,Celsius,100.0
2026-01-27T19:32:17.410073,TEMP-1000,22.35,Celsius,100.0
2026-01-27T19:37:17.410073,TEMP-1000,21.64,Celsius,100.0
2026-01-27T19:42:17.410073,TEMP-1000,21.46,Celsius,100.0
2026-01-27T19:47:17.410073,TEMP-1000,22.64,Celsius,100.0
2026-01-27T19:52:17.410073,TEMP-1000,21.5,Celsius,100.0
2026-01-27T19:57:17.410073,TEMP-1000,21.77,Celsius,100.0
2026-01-27T20:02:17.410073,TEMP-1000,20.6,Celsius,100.0
2026-01-27T20:07:17.410073,TEMP-1000,20.15,Celsius,100.0
2026-01-27T20:12:17.410073,TEMP-1000,21.31,Celsius,100.0
2026-01-27T20:17:17.410073,TEMP-1000,21.0,Celsius,100.0
2026-01-27T20:22:17.410073,TEMP-1000,21.22,Celsius,100.0
2026-01-27T20:27:17.410073,TEMP-1000,20.93,Celsius,100.0
2026-01-27T20:32:17.410073,TEMP-1000,20.93,Celsius,100.0
2026-01-27T20:37:17.410073,TEMP-1000,21.94,Celsius,100.0
2026-01-27T20:42:17.410073,TEMP-1000,20.78,Celsius,100.0
2026-01-27T20:47:17.410073,TEMP-1000,21.14,Celsius,100.0
2026-01-27T20:52:17.410073,TEMP-1000,20.41,Celsius,100.0
2026-01-27T20:57:17.410073,TEMP-1000,20.29,Celsius,100.0
2026-01-27T21:02:17.410073,TEMP-1000,20.56,Celsius,100.0
2026-01-27T21:07:17.410073,TEMP-1000,20.57,Celsius,100.0
2026-01-27T21:12:17.410073,TEMP-1000,19.8,Celsius,100.0
2026-01-27T21:17:17.410073,TEMP-1000,21.46,Celsius,100.0
2026-01-27T21:22:17.410073,TEMP-1000,20.4,Celsius,100.0
2026-01-27T21:27:17.410073,TEMP-1000,20.05,Celsius,100.0
2026-01-27T21:32:17.410073,TEMP-1000,19.43,Celsius,100.0
2026-01-27T21:37:17.410073,TEMP-1000,20.34,Celsius,100.0
